draw,district,total_pop,chain,pop_overlap,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_20_rep_tru,pre_20_dem_bid,adv_20,arv_20,county_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
4890,1,899088, 4,0.9827,717557,0.002486458,0.948,0.36685,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
4890,2,894628, 4,0.9827,715375,0.002486458,0.948,0.13474,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
4891,1,893894, 4,0.9798,713446,0.003304871,0.944,0.36608,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
4891,2,899822, 4,0.9798,719486,0.003304871,0.944,0.13906,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
4892,1,899234, 4,0.9078,716792,0.002649249,0.952,0.25566,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
4892,2,894482, 4,0.9078,716140,0.002649249,0.952,0.18018,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
4893,1,899234, 4,0.9078,716792,0.002649249,0.952,0.25566,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
4893,2,894482, 4,0.9078,716140,0.002649249,0.952,0.18018,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
4894,1,899088, 4,0.9827,717557,0.002486458,0.948,0.36685,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
4894,2,894628, 4,0.9827,715375,0.002486458,0.948,0.13474,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
4895,1,898368, 4,0.9919,717393,0.001683656,0.944,0.33379,807650,36280,11354,1631, 6151,160,2131,33011,651401,28986, 7868,1425,5046,123,1289,21255,274390,112713,112713,274390,0,112713,274390,0.2912,0.2912,0,0,0,0.104
4895,2,895348, 4,0.9919,715539,0.001683656,0.944,0.13367,791184,28469,23473,1556, 8752,269,2521,39124,641639,23016,15615,1336,7187,210,1692,24844,270992,123271,123271,270992,0,123271,270992,0.3127,0.3127,0,0,0,0.104
4896,1,892571, 4,0.8768,711279,0.004780021,0.948,0.27555,801578,35426,11320,1624, 6394,152,2182,33895,645680,28064, 7765,1428,5219,119,1337,21667,271502,113030,113030,271502,0,113030,271502,0.2939,0.2939,0,0,0,0.104
4896,2,901145, 4,0.8768,721653,0.004780021,0.948,0.14561,797256,29323,23507,1563, 8509,277,2470,38240,647360,23938,15718,1333,7014,214,1644,24432,273880,122954,122954,273880,0,122954,273880,0.3098,0.3098,0,0,0,0.104
4897,1,898368, 4,0.9919,717393,0.001683656,0.944,0.33379,807650,36280,11354,1631, 6151,160,2131,33011,651401,28986, 7868,1425,5046,123,1289,21255,274390,112713,112713,274390,0,112713,274390,0.2912,0.2912,0,0,0,0.104
4897,2,895348, 4,0.9919,715539,0.001683656,0.944,0.13367,791184,28469,23473,1556, 8752,269,2521,39124,641639,23016,15615,1336,7187,210,1692,24844,270992,123271,123271,270992,0,123271,270992,0.3127,0.3127,0,0,0,0.104
4898,1,896006, 4,0.9544,715178,0.000949983,0.920,0.18628,805923,35634,11320,1604, 6184,161,2166,33014,649918,28320, 7824,1399,5076,124,1321,21196,273674,113012,113012,273674,0,113012,273674,0.2923,0.2923,0,0,0,0.104
4898,2,897710, 4,0.9544,717754,0.000949983,0.920,0.11494,792911,29115,23507,1583, 8719,268,2486,39121,643122,23682,15659,1362,7157,209,1660,24903,271708,122972,122972,271708,0,122972,271708,0.3116,0.3116,0,0,0,0.104
4899,1,893718, 4,0.9047,712164,0.003501112,0.944,0.24603,802572,35461,11321,1635, 6426,146,2186,33971,646417,28077, 7807,1432,5246,114,1328,21743,270734,113651,113651,270734,0,113651,270734,0.2957,0.2957,0,0,0,0.104
4899,2,899998, 4,0.9047,720768,0.003501112,0.944,0.15675,796262,29288,23506,1552, 8477,283,2466,38164,646623,23925,15676,1329,6987,219,1653,24356,274648,122333,122333,274648,0,122333,274648,0.3082,0.3082,0,0,0,0.104
4900,1,896708, 4,0.8515,715292,0.000167251,0.932,0.21471,806413,35040,11401,1595, 6403,158,2137,33561,649953,27907, 7870,1405,5230,125,1295,21507,275403,111884,111884,275403,0,111884,275403,0.2889,0.2889,0,0,0,0.104
4900,2,897008, 4,0.8515,717640,0.000167251,0.932,0.13699,792421,29709,23426,1592, 8500,271,2515,38574,643087,24095,15613,1356,7003,208,1686,24592,269979,124100,124100,269979,0,124100,269979,0.3149,0.3149,0,0,0,0.104
4901,1,900439, 4,0.9085,719514,0.003992828,0.908,0.26984,809229,36048,11524,1663, 6172,157,2182,33464,653223,28730, 7964,1454,5082,124,1352,21585,273922,113307,113307,273922,0,113307,273922,0.2926,0.2926,0,0,0,0.104
4901,2,893277, 4,0.9085,713418,0.003992828,0.908,0.09708,789605,28701,23303,1524, 8731,272,2470,38671,639817,23272,15519,1307,7151,209,1629,24514,271460,122677,122677,271460,0,122677,271460,0.3113,0.3113,0,0,0,0.104
4902,1,898642, 4,0.9543,717506,0.001989167,0.928,0.19452,807061,36170,11853,1644, 6212,137,2219,33346,651226,28717, 8148,1436,5083,102,1348,21446,273666,113990,113990,273666,0,113990,273666,0.2940,0.2940,0,0,0,0.104
4902,2,895074, 4,0.9543,715426,0.001989167,0.928,0.13442,791773,28579,22974,1543, 8691,292,2433,38789,641814,23285,15335,1325,7150,231,1633,24653,271716,121994,121994,271716,0,121994,271716,0.3099,0.3099,0,0,0,0.104
4903,1,896772, 4,0.8886,714366,0.000095890,0.932,0.22186,806164,35066,11228,1629, 6414,152,2168,33951,649089,27707, 7708,1437,5234,118,1338,21735,272058,113222,113222,272058,0,113222,272058,0.2939,0.2939,0,0,0,0.104
4903,2,896944, 4,0.8886,718566,0.000095890,0.932,0.12944,792670,29683,23599,1558, 8489,277,2484,38184,643951,24295,15775,1324,6999,215,1643,24364,273324,122762,122762,273324,0,122762,273324,0.3099,0.3099,0,0,0,0.104
4904,1,898579, 4,0.9824,717366,0.001918921,0.936,0.27994,807536,36320,11415,1630, 6186,158,2139,33195,651152,29013, 7919,1428,5074,123,1291,21366,273764,113055,113055,273764,0,113055,273764,0.2923,0.2923,0,0,0,0.104
4904,2,895137, 4,0.9824,715566,0.001918921,0.936,0.12847,791298,28429,23412,1557, 8717,271,2513,38940,641888,22989,15564,1333,7159,210,1690,24733,271618,122929,122929,271618,0,122929,271618,0.3116,0.3116,0,0,0,0.104
4905,1,899088, 4,0.9827,717557,0.002486458,0.948,0.36685,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
4905,2,894628, 4,0.9827,715375,0.002486458,0.948,0.13474,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
4906,1,896793, 4,0.8792,715662,0.000072475,0.928,0.20518,805583,35555,11652,1587, 6509,156,2186,33565,649667,28319, 8077,1394,5325,119,1319,21442,275248,113925,113925,275248,0,113925,275248,0.2927,0.2927,0,0,0,0.104
4906,2,896923, 4,0.8792,717270,0.000072475,0.928,0.15319,793251,29194,23175,1600, 8394,273,2466,38570,643373,23683,15406,1367,6908,214,1662,24657,270134,122059,122059,270134,0,122059,270134,0.3112,0.3112,0,0,0,0.104
4907,1,893894, 4,0.9798,713446,0.003304871,0.944,0.36608,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
4907,2,899822, 4,0.9798,719486,0.003304871,0.944,0.13906,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
4908,1,896389, 4,0.8968,714596,0.000522937,0.940,0.25885,804164,36363,11542,1624, 6415,152,2190,33939,647808,28982, 7982,1420,5243,119,1330,21712,272614,113644,113644,272614,0,113644,272614,0.2942,0.2942,0,0,0,0.104
4908,2,897327, 4,0.8968,718336,0.000522937,0.940,0.14834,794670,28386,23285,1563, 8488,277,2462,38196,645232,23020,15501,1341,6990,214,1651,24387,272768,122340,122340,272768,0,122340,272768,0.3096,0.3096,0,0,0,0.104
4909,1,898718, 4,0.8803,716165,0.002073907,0.940,0.21485,807341,35526,11366,1638, 6393,150,2210,34094,650296,28138, 7811,1433,5214,119,1350,21804,274206,113807,113807,274206,0,113807,274206,0.2933,0.2933,0,0,0,0.104
4909,2,894998, 4,0.8803,716767,0.002073907,0.940,0.15073,791493,29223,23461,1549, 8510,279,2442,38041,642744,23864,15672,1328,7019,214,1631,24295,271176,122177,122177,271176,0,122177,271176,0.3106,0.3106,0,0,0,0.104
4910,1,898718, 4,0.8803,716165,0.002073907,0.940,0.21485,807341,35526,11366,1638, 6393,150,2210,34094,650296,28138, 7811,1433,5214,119,1350,21804,274206,113807,113807,274206,0,113807,274206,0.2933,0.2933,0,0,0,0.104
4910,2,894998, 4,0.8803,716767,0.002073907,0.940,0.15073,791493,29223,23461,1549, 8510,279,2442,38041,642744,23864,15672,1328,7019,214,1631,24295,271176,122177,122177,271176,0,122177,271176,0.3106,0.3106,0,0,0,0.104
4911,1,892391, 4,0.8680,711884,0.004980722,0.944,0.24392,803227,34567,11189,1580, 6396,169,2093,33170,647372,27477, 7716,1403,5229,135,1290,21262,272878,111236,111236,272878,0,111236,272878,0.2896,0.2896,0,0,0,0.104
4911,2,901325, 4,0.8680,721048,0.004980722,0.944,0.12100,795607,30182,23638,1607, 8507,260,2559,38965,645668,24525,15767,1358,7004,198,1691,24837,272504,124748,124748,272504,0,124748,272504,0.3140,0.3140,0,0,0,0.104
4912,1,894355, 4,0.9801,713693,0.002790854,0.940,0.27680,804597,35401,11199,1629, 6160,156,2137,33076,648734,28101, 7711,1425,5050,119,1287,21266,272377,112600,112600,272377,0,112600,272377,0.2925,0.2925,0,0,0,0.104
4912,2,899361, 4,0.9801,719239,0.002790854,0.940,0.12768,794237,29348,23628,1558, 8743,273,2515,39059,644306,23901,15772,1336,7183,214,1694,24833,273005,123384,123384,273005,0,123384,273005,0.3113,0.3113,0,0,0,0.104
4913,1,893894, 4,0.9798,713446,0.003304871,0.944,0.36608,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
4913,2,899822, 4,0.9798,719486,0.003304871,0.944,0.13906,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
4914,1,898368, 4,0.9919,717393,0.001683656,0.944,0.33379,807650,36280,11354,1631, 6151,160,2131,33011,651401,28986, 7868,1425,5046,123,1289,21255,274390,112713,112713,274390,0,112713,274390,0.2912,0.2912,0,0,0,0.104
4914,2,895348, 4,0.9919,715539,0.001683656,0.944,0.13367,791184,28469,23473,1556, 8752,269,2521,39124,641639,23016,15615,1336,7187,210,1692,24844,270992,123271,123271,270992,0,123271,270992,0.3127,0.3127,0,0,0,0.104
4915,1,896544, 4,0.7515,716094,0.000350111,0.896,0.25275,807162,34575,11899,1690, 5109,197,2017,33895,650892,27778, 8279,1470,4188,152,1237,22098,275706,111013,111013,275706,0,111013,275706,0.2871,0.2871,0,0,0,0.104
4915,2,897172, 4,0.7515,716838,0.000350111,0.896,0.06996,791672,30174,22928,1497, 9794,232,2635,38240,642148,24224,15204,1291,8045,181,1744,24001,269676,124971,124971,269676,0,124971,269676,0.3167,0.3167,0,0,0,0.104
4916,1,893650, 4,0.8952,712468,0.003576932,0.936,0.21693,801479,36147,11617,1599, 6514,155,2265,33874,646000,28665, 8023,1395,5328,120,1367,21570,272271,115036,115036,272271,0,115036,272271,0.2970,0.2970,0,0,0,0.104
4916,2,900066, 4,0.8952,720464,0.003576932,0.936,0.16017,797355,28602,23210,1588, 8389,274,2387,38261,647040,23337,15460,1366,6905,213,1614,24529,273111,120948,120948,273111,0,120948,273111,0.3069,0.3069,0,0,0,0.104
4917,1,898912, 4,0.9076,716275,0.002290218,0.948,0.25930,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
4917,2,894804, 4,0.9076,716657,0.002290218,0.948,0.15729,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
4918,1,896208, 4,0.9689,716574,0.000724752,0.920,0.27606,804991,36669,11413,1645, 6137,154,2159,33040,650104,29326, 7921,1440,5038,116,1337,21292,272103,113102,113102,272103,0,113102,272103,0.2936,0.2936,0,0,0,0.104
4918,2,897508, 4,0.9689,716358,0.000724752,0.920,0.11306,793843,28080,23414,1542, 8766,275,2493,39095,642936,22676,15562,1321,7195,217,1644,24807,273279,122882,122882,273279,0,122882,273279,0.3102,0.3102,0,0,0,0.104
4919,1,899234, 4,0.9078,716792,0.002649249,0.952,0.25566,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
4919,2,894482, 4,0.9078,716140,0.002649249,0.952,0.18018,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
4920,1,895867, 4,0.8974,714003,0.001104969,0.928,0.24243,804226,35985,11419,1625, 6441,152,2156,33863,647657,28628, 7885,1433,5259,118,1327,21696,270844,113190,113190,270844,0,113190,270844,0.2947,0.2947,0,0,0,0.104
4920,2,897849, 4,0.8974,718929,0.001104969,0.928,0.12915,794608,28764,23408,1562, 8462,277,2496,38272,645383,23374,15598,1328,6974,215,1654,24403,274538,122794,122794,274538,0,122794,274538,0.3090,0.3090,0,0,0,0.104
4921,1,898626, 4,0.8525,716546,0.001971327,0.936,0.33662,811445,32611,11250,1554, 6271,173,2098,33224,653240,26126, 7738,1388,5116,137,1317,21484,273762,112891,112891,273762,0,112891,273762,0.2920,0.2920,0,0,0,0.104
4921,2,895090, 4,0.8525,716386,0.001971327,0.936,0.10956,787389,32138,23577,1633, 8632,256,2554,38911,639800,25876,15745,1373,7117,196,1664,24615,271620,123093,123093,271620,0,123093,271620,0.3119,0.3119,0,0,0,0.104
4922,1,895991, 4,0.8880,714491,0.000966708,0.940,0.26536,803728,36447,11553,1617, 6419,152,2199,33876,647661,29063, 7988,1412,5241,119,1339,21668,272677,113702,113702,272677,0,113702,272677,0.2943,0.2943,0,0,0,0.104
4922,2,897725, 4,0.8880,718441,0.000966708,0.940,0.16586,795106,28302,23274,1570, 8484,277,2453,38259,645379,22939,15495,1349,6992,214,1642,24431,272705,122282,122282,272705,0,122282,272705,0.3096,0.3096,0,0,0,0.104
4923,1,899979, 4,0.8810,717555,0.003479927,0.944,0.28692,807604,36349,11564,1635, 6424,152,2183,34068,650637,28986, 7983,1439,5247,119,1338,21806,273514,113629,113629,273514,0,113629,273514,0.2935,0.2935,0,0,0,0.104
4923,2,893737, 4,0.8810,715377,0.003479927,0.944,0.14280,791230,28400,23263,1552, 8479,277,2469,38067,642403,23016,15500,1322,6986,214,1643,24293,271868,122355,122355,271868,0,122355,271868,0.3104,0.3104,0,0,0,0.104
4924,1,896389, 4,0.8968,714596,0.000522937,0.940,0.25885,804164,36363,11542,1624, 6415,152,2190,33939,647808,28982, 7982,1420,5243,119,1330,21712,272614,113644,113644,272614,0,113644,272614,0.2942,0.2942,0,0,0,0.104
4924,2,897327, 4,0.8968,718336,0.000522937,0.940,0.14834,794670,28386,23285,1563, 8488,277,2462,38196,645232,23020,15501,1341,6990,214,1651,24387,272768,122340,122340,272768,0,122340,272768,0.3096,0.3096,0,0,0,0.104
4925,1,899234, 4,0.9078,716792,0.002649249,0.952,0.25566,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
4925,2,894482, 4,0.9078,716140,0.002649249,0.952,0.18018,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
4926,1,892416, 4,0.8768,711445,0.004952846,0.928,0.24309,801069,35988,11412,1592, 6401,163,2176,33615,645364,28646, 7862,1401,5232,130,1346,21464,270881,112997,112997,270881,0,112997,270881,0.2944,0.2944,0,0,0,0.104
4926,2,901300, 4,0.8768,721487,0.004952846,0.928,0.13186,797765,28761,23415,1595, 8502,266,2476,38520,647676,23356,15621,1360,7001,203,1635,24635,274501,122987,122987,274501,0,122987,274501,0.3094,0.3094,0,0,0,0.104
4927,1,899549, 4,0.9829,717804,0.003000475,0.944,0.27782,809596,35407,11221,1633, 6160,160,2145,33227,652711,28101, 7724,1427,5050,123,1295,21373,274511,113066,113066,274511,0,113066,274511,0.2917,0.2917,0,0,0,0.104
4927,2,894167, 4,0.9829,715128,0.003000475,0.944,0.12358,789238,29342,23606,1554, 8743,269,2507,38908,640329,23901,15759,1334,7183,210,1686,24726,270871,122918,122918,270871,0,122918,270871,0.3121,0.3121,0,0,0,0.104
4928,1,893253, 4,0.9044,711599,0.004019588,0.944,0.27819,802924,35017,11197,1611, 6417,163,2160,33764,646537,27667, 7684,1420,5246,129,1331,21585,270210,113349,113349,270210,0,113349,270210,0.2955,0.2955,0,0,0,0.104
4928,2,900463, 4,0.9044,721333,0.004019588,0.944,0.13184,795910,29732,23630,1576, 8486,266,2492,38371,646503,24335,15799,1341,6987,204,1650,24514,275172,122635,122635,275172,0,122635,275172,0.3083,0.3083,0,0,0,0.104
4929,1,896634, 4,0.8884,714535,0.000249761,0.948,0.25291,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
4929,2,897082, 4,0.8884,718397,0.000249761,0.948,0.16021,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
4930,1,894953, 4,0.8239,712958,0.002124082,0.924,0.30784,809837,30673,11126,1557, 6334,172,2074,33180,651518,24398, 7567,1397,5171,138,1305,21464,273626,113204,113204,273626,0,113204,273626,0.2926,0.2926,0,0,0,0.104
4930,2,898763, 4,0.8239,719974,0.002124082,0.924,0.09259,788997,34076,23701,1630, 8569,257,2578,38955,641522,27604,15916,1364,7062,195,1676,24635,271756,122780,122780,271756,0,122780,271756,0.3112,0.3112,0,0,0,0.104
4931,1,899979, 4,0.8810,717555,0.003479927,0.944,0.28692,807604,36349,11564,1635, 6424,152,2183,34068,650637,28986, 7983,1439,5247,119,1338,21806,273514,113629,113629,273514,0,113629,273514,0.2935,0.2935,0,0,0,0.104
4931,2,893737, 4,0.8810,715377,0.003479927,0.944,0.14280,791230,28400,23263,1552, 8479,277,2469,38067,642403,23016,15500,1322,6986,214,1643,24293,271868,122355,122355,271868,0,122355,271868,0.3104,0.3104,0,0,0,0.104
4932,1,898579, 4,0.9824,717366,0.001918921,0.936,0.27994,807536,36320,11415,1630, 6186,158,2139,33195,651152,29013, 7919,1428,5074,123,1291,21366,273764,113055,113055,273764,0,113055,273764,0.2923,0.2923,0,0,0,0.104
4932,2,895137, 4,0.9824,715566,0.001918921,0.936,0.12847,791298,28429,23412,1557, 8717,271,2513,38940,641888,22989,15564,1333,7159,210,1690,24733,271618,122929,122929,271618,0,122929,271618,0.3116,0.3116,0,0,0,0.104
4933,1,894189, 4,0.8964,712595,0.002975945,0.944,0.27226,803047,35449,11312,1635, 6432,150,2174,33990,646834,28080, 7780,1438,5247,118,1332,21766,270542,113471,113471,270542,0,113471,270542,0.2955,0.2955,0,0,0,0.104
4933,2,899527, 4,0.8964,720337,0.002975945,0.944,0.14356,795787,29300,23515,1552, 8471,279,2478,38145,646206,23922,15703,1323,6986,215,1649,24333,274840,122513,122513,274840,0,122513,274840,0.3083,0.3083,0,0,0,0.104
4934,1,899039, 4,0.6423,714071,0.002431823,0.916,0.12420,797751,35828,20189,1666, 5940,146,2301,35218,642109,28688,13213,1422,4909,118,1465,22147,278758,105987,105987,278758,0,105987,278758,0.2755,0.2755,0,0,0,0.104
4934,2,894677, 4,0.6423,718861,0.002431823,0.916,0.23019,801083,28921,14638,1521, 8963,283,2351,36917,650931,23314,10270,1339,7324,215,1516,23952,266624,129997,129997,266624,0,129997,266624,0.3278,0.3278,0,0,0,0.104
4935,1,893894, 4,0.9798,713446,0.003304871,0.944,0.36608,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
4935,2,899822, 4,0.9798,719486,0.003304871,0.944,0.13906,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
4936,1,892765, 4,0.9042,711389,0.004563710,0.948,0.32042,801808,35367,11297,1625, 6427,152,2166,33923,645778,28003, 7774,1429,5251,118,1323,21713,270164,113340,113340,270164,0,113340,270164,0.2955,0.2955,0,0,0,0.104
4936,2,900951, 4,0.9042,721543,0.004563710,0.948,0.14599,797026,29382,23530,1562, 8476,277,2486,38212,647262,23999,15709,1332,6982,215,1658,24386,275218,122644,122644,275218,0,122644,275218,0.3083,0.3083,0,0,0,0.104
4937,1,901104, 4,0.8539,719059,0.004734306,0.928,0.22574,810701,35079,11434,1585, 6413,169,2151,33572,653643,27949, 7893,1395,5243,136,1309,21491,276844,112700,112700,276844,0,112700,276844,0.2893,0.2893,0,0,0,0.104
4937,2,892612, 4,0.8539,713873,0.004734306,0.928,0.13879,788133,29670,23393,1602, 8490,260,2501,38563,639397,24053,15590,1366,6990,197,1672,24608,268538,123284,123284,268538,0,123284,268538,0.3146,0.3146,0,0,0,0.104
