draw,district,total_pop,chain,pop_overlap,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,gov_18_dem_mil,gov_18_rep_moo,uss_18_dem_rin,uss_18_rep_bra,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,county_splits,muni_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
4230,2,683928, 4,0.8161,559253,0.004034913,0.9786,0.08211,628038, 4365,11339,5535, 5780,199,2031,26641,519691, 3359, 7384,4166,4657,167,1559,18270,159735,185195,144857,144479,26807,122153,186773,202143,145015,228370,185195,159735,133316, 85832,215257,165894,1,0,132637,176468,0.4291,0.4025,0.2,1.0,0,-0.09173043
4231,1,681844, 4,0.8082,553791,0.000975514,0.9819,0.09773,603503,20721,15263,1754,10887,213,2414,27089,500732,13175,10248,1435,8669,169,1816,17547,198306,151063,176386,128429,38630,101496,249087,159425,202773,189981,151063,198306,114963,107508,174703,225930,1,0,173036,146079,0.5422,0.5096,0.8,1.0,0,-0.09293319
4231,2,680515, 4,0.8082,556294,0.000975514,0.9819,0.08750,624761, 4394,11346,5539, 5781,194,2016,26484,516772, 3376, 7408,4168,4667,163,1549,18191,159226,184423,144339,143984,26563,121819,185959,201248,144299,227543,184423,159226,132902, 85451,214396,165129,1,0,132077,175803,0.4290,0.4023,0.2,1.0,0,-0.09293319
4232,1,681644, 4,0.7545,553531,0.000681905,0.9829,0.15778,604695,19333,15079,1776,10961,222,2368,27210,501312,12340,10033,1479,8686,168,1763,17750,196015,151681,174250,128324,38442,101726,245472,161196,199614,191207,151681,196015,115025,106346,176202,222543,1,1,170759,146827,0.5377,0.5057,0.8,1.0,0,-0.09148161
4232,2,680715, 4,0.7545,556554,0.000681905,0.9829,0.08719,623569, 5782,11530,5517, 5707,185,2062,26363,516192, 4211, 7623,4124,4650,164,1602,17988,161517,183805,146475,144089,26751,121589,189574,199477,147458,226317,183805,161517,132839, 86613,212897,168516,1,1,134355,175055,0.4342,0.4068,0.2,1.0,0,-0.09148161
4233,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4233,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4234,1,678034, 4,0.8110,550704,0.004617726,0.9834,0.13799,602313,18716,15048,1757,10646,202,2345,27007,499280,11975,10082,1436,8479,156,1749,17547,197157,151142,175222,128392,38022,101633,248200,160330,201810,190748,151142,197157,115013,106622,175539,225005,1,1,172082,146449,0.5402,0.5074,0.8,1.0,0,-0.09257868
4234,2,684325, 4,0.8110,559381,0.004617726,0.9834,0.09171,625951, 6399,11561,5536, 6022,205,2085,26566,518224, 4576, 7574,4167,4857,176,1616,18191,160375,184344,145503,144021,27171,121682,186846,200343,145262,226776,184344,160375,132852, 86337,213560,166054,1,1,133031,175433,0.4313,0.4047,0.2,1.0,0,-0.09257868
4235,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4235,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4236,1,679208, 4,0.7563,551120,0.002894244,0.9862,0.18793,601092,20559,15122,1793,10812,220,2373,27237,498302,13033,10093,1475,8602,174,1779,17662,194510,151429,171900,127940,38244,101568,243800,160282,198437,190216,151429,194510,114754,105072,175249,221119,1,0,169378,146287,0.5366,0.5046,0.8,1.0,0,-0.08975747
4236,2,683151, 4,0.7563,558965,0.002894244,0.9862,0.08820,627172, 4556,11487,5500, 5856,187,2057,26336,519202, 3518, 7563,4128,4734,158,1586,18076,163022,184057,148825,144473,26949,121747,191246,200391,148635,227308,184057,163022,133110, 87887,213850,169941,1,0,135735,175595,0.4360,0.4084,0.2,1.0,0,-0.08975747
4237,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4237,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4238,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4238,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4239,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4239,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4240,1,678553, 4,0.8106,551299,0.003855812,0.9796,0.12998,602990,18709,14904,1735,10692,197,2318,27008,500015,11922,10001,1421,8510,151,1731,17548,197030,151585,175137,128708,38023,101851,247907,160696,201540,191159,151585,197030,115280,106580,175928,224724,1,2,171927,146800,0.5394,0.5067,0.8,1.0,0,-0.09272383
4240,2,683806, 4,0.8106,558786,0.003855812,0.9796,0.09056,625274, 6406,11705,5558, 5976,210,2112,26565,517489, 4629, 7655,4182,4826,181,1634,18190,160502,183901,145588,143705,27170,121464,187139,199977,145532,226365,183901,160502,132585, 86379,213171,166336,1,2,133186,175082,0.4320,0.4054,0.2,1.0,0,-0.09272383
4241,1,677789, 4,0.7050,549567,0.004977396,0.9886,0.22969,601159,20304,14570,1784,10472,234,2335,26931,497801,12822, 9659,1481,8285,178,1781,17560,189093,154143,167150,129442,37896,103085,236293,163724,191582,192999,154143,189093,116264,102523,178362,213938,1,1,164403,148679,0.5251,0.4944,0.6,1.0,0,-0.08575178
4241,2,684570, 4,0.7050,560518,0.004977396,0.9886,0.08045,627105, 4811,12039,5509, 6196,173,2095,26642,519703, 3729, 7997,4122,5051,154,1584,18178,168439,181343,153575,142971,27297,120230,198753,196949,155490,224525,181343,168439,131601, 90436,210737,177122,1,1,140711,173204,0.4482,0.4192,0.4,1.0,0,-0.08575178
4242,1,679675, 4,0.8790,554948,0.002208669,0.9743,0.08547,608769,14759,14570,1742,10595,186,2333,26721,505766, 9884, 9814,1433,8466,150,1764,17671,202122,153341,180863,131011,38434,103135,253897,163059,206309,194385,153341,202122,117073,109649,178722,230103,1,0,176325,148986,0.5420,0.5088,0.8,0.8,0,-0.00405219
4242,2,682684, 4,0.8790,555137,0.002208669,0.9743,0.08703,619495,10356,12039,5551, 6073,221,2097,26852,511738, 6667, 7842,4170,4870,182,1601,18067,155410,182145,139862,141402,26759,120180,181149,197614,140763,223139,182145,155410,130791, 83311,210377,160956,1,0,128789,172896,0.4269,0.4010,0.0,0.8,0,-0.00405219
4243,1,683235, 4,0.8589,556017,0.003017560,0.9767,0.08373,605144,20716,15190,1768,10975,216,2403,26823,502964,13185,10246,1451,8730,173,1826,17442,201453,151417,179682,129185,38984,101888,252947,159429,205912,190618,151417,201453,115537,109333,175024,229430,1,1,175796,146507,0.5454,0.5124,0.8,0.8,0,-0.00004888
4243,2,679124, 4,0.8589,554068,0.003017560,0.9767,0.08704,623120, 4399,11419,5525, 5693,191,2027,26750,514540, 3366, 7410,4152,4606,159,1539,18296,156079,184069,141043,143228,26209,121427,182099,201244,141160,226906,184069,156079,132328, 83626,214075,161630,1,1,129318,175375,0.4244,0.3982,0.0,0.8,0,-0.00004888
4244,1,681687, 4,0.8083,553599,0.000745031,0.9843,0.13202,603275,20719,15265,1750,10918,213,2414,27133,500505,13175,10251,1431,8694,169,1820,17554,198266,150975,176374,128359,38644,101456,249223,159290,202910,189893,150975,198266,114908,107509,174592,226067,1,0,173083,145995,0.5424,0.5098,0.8,1.0,0,-0.09290907
4244,2,680672, 4,0.8083,556486,0.000745031,0.9843,0.08873,624989, 4396,11344,5543, 5750,194,2016,26440,516999, 3376, 7405,4172,4642,163,1545,18184,159266,184511,144351,144054,26549,121859,185823,201383,144162,227631,184511,159266,132957, 85450,214507,164993,1,0,132030,175888,0.4288,0.4021,0.2,1.0,0,-0.09290907
4245,1,679318, 4,0.8101,552124,0.002732760,0.9834,0.13083,601838,19958,15169,1746,10825,211,2382,27189,499549,12741,10173,1429,8628,167,1779,17658,198267,149740,176059,127335,38463,100690,249231,158641,202818,189129,149740,198267,114013,107261,173885,226025,1,1,172968,145107,0.5438,0.5110,0.8,0.8,0, 0.00553015
4245,2,683041, 4,0.8101,557961,0.002732760,0.9834,0.09122,626426, 5157,11440,5547, 5843,196,2048,26384,517955, 3810, 7483,4174,4708,165,1586,18080,159265,185746,144666,145078,26730,122625,185815,202032,144254,228395,185746,159265,133852, 85698,215214,165035,1,1,132146,176775,0.4278,0.4012,0.0,0.8,0, 0.00553015
4246,1,680579, 4,0.7553,552326,0.000881559,0.9881,0.15271,602373,20563,15154,1787,10812,220,2377,27293,499456,13032,10113,1468,8599,174,1779,17705,194992,151847,172335,128209,38314,101736,244335,160546,198900,190510,151847,194992,114973,105325,175528,221618,1,0,169775,146570,0.5367,0.5047,0.8,1.0,0,-0.09041579
4246,2,681780, 4,0.7553,557759,0.000881559,0.9881,0.09131,625891, 4552,11455,5506, 5856,187,2053,26280,518048, 3519, 7543,4135,4737,158,1586,18033,162540,183639,148390,144204,26879,121579,190711,200127,148172,227014,183639,162540,132892, 87635,213571,169442,1,0,135338,175313,0.4357,0.4081,0.2,1.0,0,-0.09041579
4247,1,682428, 4,0.7539,553755,0.001832850,0.9872,0.17944,604079,20579,15174,1798,10833,220,2381,27364,500778,13044,10119,1477,8622,174,1783,17758,195166,152271,172482,128510,38370,102041,244482,161165,198988,191156,152271,195166,115276,105426,176161,221735,1,0,169898,147029,0.5361,0.5042,0.8,1.0,0,-0.09097359
4247,2,679931, 4,0.7539,556330,0.001832850,0.9872,0.08615,624185, 4536,11435,5495, 5835,187,2049,26209,516726, 3507, 7537,4126,4714,158,1582,17980,162366,183215,148243,143903,26823,121274,190564,199508,148084,226368,183215,162366,132589, 87533,212938,169324,1,0,135216,174854,0.4361,0.4085,0.2,1.0,0,-0.09097359
4248,1,681332, 4,0.7076,552307,0.000223876,0.9891,0.21791,604404,20336,14628,1788,10530,234,2350,27062,500383,12839, 9689,1485,8331,178,1787,17615,190594,154746,168533,130069,38144,103544,238239,164305,193183,193856,154746,190594,116807,103339,179081,215711,1,0,165739,149304,0.5261,0.4953,0.6,1.0,0,-0.08635829
4248,2,681027, 4,0.7076,557778,0.000223876,0.9891,0.08217,623860, 4779,11981,5505, 6138,173,2080,26511,517121, 3712, 7967,4118,5005,154,1578,18123,166938,180740,152192,142344,27049,119771,196807,196368,153889,223668,180740,166938,131058, 89621,210018,175348,1,0,139375,172578,0.4468,0.4179,0.4,1.0,0,-0.08635829
4249,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4249,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4250,1,683823, 4,0.7529,557119,0.003880769,0.9682,0.13022,610943,15918,14645,1815,10891,232,2395,26984,506809,10571, 9788,1512,8651,181,1795,17812,195669,154910,174567,130350,38226,103598,244109,165502,197593,195217,154910,195669,116974,106397,180360,220851,1,3,170033,149915,0.5314,0.4998,0.8,1.0,0,-0.09357301
4250,2,678536, 4,0.7529,552966,0.003880769,0.9682,0.06797,617321, 9197,11964,5478, 5777,175,2035,26589,510695, 5980, 7868,4091,4685,151,1570,17926,161863,180576,146158,142063,26967,119717,190937,195171,149479,222307,180576,161863,130890, 86563,208739,170208,1,3,135081,171967,0.4399,0.4120,0.2,1.0,0,-0.09357301
4251,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4251,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4252,1,682014, 4,0.8081,553958,0.001225081,0.9758,0.11306,605104,19417,15123,1758,10802,200,2332,27278,501812,12352,10134,1445,8593,153,1741,17728,197795,151945,175715,128749,38285,101782,248696,160755,202293,191263,151945,197795,115266,107000,176009,225495,1,2,172557,146899,0.5402,0.5075,0.8,1.0,0,-0.09348684
4252,2,680345, 4,0.8081,556127,0.001225081,0.9758,0.08637,623160, 5698,11486,5535, 5866,207,2098,26295,515692, 4199, 7522,4158,4743,179,1624,18010,159737,183541,145010,143664,26908,121533,186350,199918,144779,226261,183541,159737,132599, 85959,213090,165565,1,2,132557,174983,0.4310,0.4043,0.2,1.0,0,-0.09348684
4253,1,681217, 4,0.8087,553660,0.000055052,0.9772,0.11192,603187,20331,15198,1771,10875,216,2394,27245,500778,12932,10203,1442,8650,171,1798,17686,198687,150308,176514,127560,38700,100696,249255,158935,202867,189394,150308,198687,114128,107607,174165,226061,1,2,173205,145379,0.5437,0.5110,0.8,0.8,0, 0.00485436
4253,2,681142, 4,0.8087,556425,0.000055052,0.9772,0.08689,625077, 4784,11411,5522, 5793,191,2036,26328,516726, 3619, 7453,4161,4686,161,1567,18052,158845,185178,144211,144853,26493,122619,185791,201738,144205,228130,185178,158845,133736, 85352,214934,164998,1,2,131909,176504,0.4277,0.4010,0.0,0.8,0, 0.00485436
4254,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4254,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4255,1,681029, 4,0.8088,553707,0.000220940,0.9734,0.13019,606293,17617,14977,1752,10868,204,2356,26962,502637,11368, 9992,1446,8648,156,1761,17699,198590,152361,177444,129231,38445,102135,249145,162391,202475,192877,152361,198590,115683,107945,177634,225810,1,2,173220,147799,0.5396,0.5071,0.8,1.0,0,-0.09482939
4255,2,681330, 4,0.8088,556378,0.000220940,0.9734,0.08409,621971, 7498,11632,5541, 5800,203,2074,26611,514867, 5183, 7664,4157,4688,176,1604,18039,158942,183125,143281,143182,26748,121180,185901,198282,144597,224647,183125,158942,132181, 85015,211465,165249,1,2,131894,174083,0.4311,0.4042,0.2,1.0,0,-0.09482939
4256,1,678964, 4,0.8795,554459,0.003252447,0.9762,0.09410,607707,14829,14638,1753,10742,187,2356,26752,505006, 9953, 9869,1444,8582,151,1777,17677,201956,152480,180642,130373,38438,102491,253545,162125,206033,193388,152480,201956,116432,109540,177757,229789,1,1,176123,148171,0.5431,0.5098,0.8,0.8,0,-0.00280994
4256,2,683395, 4,0.8795,555626,0.003252447,0.9762,0.09170,620557,10286,11971,5540, 5926,220,2074,26821,512498, 6598, 7787,4159,4754,181,1588,18061,155576,183006,140083,142040,26755,120824,181501,198548,141039,224136,183006,155576,131432, 83419,211342,161270,1,1,128991,173711,0.4261,0.4002,0.0,0.8,0,-0.00280994
4257,1,683957, 4,0.7528,555077,0.004077486,0.9881,0.15789,605512,20579,15195,1802,10839,220,2383,27427,502029,13044,10137,1481,8626,174,1785,17801,195559,152796,172823,128965,38417,102410,244953,161728,199383,191742,152796,195559,115688,105620,176735,222168,0,0,170227,147528,0.5357,0.5038,0.8,1.0,0,-0.09175502
4257,2,678402, 4,0.7528,555008,0.004077486,0.9881,0.09157,622752, 4536,11414,5491, 5829,187,2047,26146,515475, 3507, 7519,4122,4710,158,1580,17937,161973,182690,147902,143448,26776,120905,190093,198945,147689,225782,182690,161973,132177, 87339,212364,168891,0,0,134887,174354,0.4362,0.4086,0.2,1.0,0,-0.09175502
4258,1,680679, 4,0.8608,555983,0.000734755,0.9743,0.09671,609472,14834,14591,1713,11008,209,2353,26499,506575, 9941, 9851,1421,8730,162,1781,17522,202054,152642,181387,130288,38727,102495,253344,162344,205767,193517,152642,202054,116392,110057,177931,229556,1,1,176256,148257,0.5431,0.5101,0.8,0.8,0,-0.00307552
4258,2,681680, 4,0.8608,554102,0.000734755,0.9743,0.08654,618792,10281,12018,5580, 5660,198,2077,27074,510929, 6610, 7805,4182,4606,170,1584,18216,155478,182844,139338,142125,26466,120820,181702,198329,141305,224007,182844,155478,131473, 82902,211168,161504,1,1,128858,173625,0.4260,0.3998,0.0,0.8,0,-0.00307552
4259,1,683407, 4,0.7644,557591,0.003270063,0.9677,0.17301,611614,14736,14640,1846,10959,214,2363,27035,507788, 9864, 9810,1518,8728,168,1770,17945,195237,156362,174581,131273,37969,104419,243217,167802,196609,197341,156362,195237,117846,106275,182572,219913,1,1,169523,151439,0.5282,0.4967,0.6,0.8,0, 0.00852860
4259,2,678952, 4,0.7644,552494,0.003270063,0.9677,0.05305,616650,10379,11969,5447, 5709,193,2067,26538,509716, 6687, 7846,4085,4608,164,1595,17793,162295,179124,146144,141140,27224,118896,191829,192871,150463,220183,179124,162295,130018, 86684,206527,171146,1,1,135591,170443,0.4431,0.4150,0.2,0.8,0, 0.00852860
4260,1,677947, 4,0.9440,553735,0.004745445,0.9710,0.08268,605511,15075,15174,1796,11097,189,2348,26757,503460,10160,10217,1460,8872,157,1773,17636,202046,149930,181277,128909,38670,101352,253689,159506,206226,190771,149930,202046,115131,109974,175139,229958,1,1,176382,146094,0.5470,0.5136,0.8,0.8,0,-0.00056339
4260,2,684412, 4,0.9440,556350,0.004745445,0.9710,0.08459,622753,10040,11435,5497, 5571,218,2082,26816,514044, 6391, 7439,4143,4464,175,1592,18102,155486,185556,139448,143504,26523,121963,181357,201167,140846,226753,185556,155486,132734, 82986,213960,161102,1,1,128732,175789,0.4227,0.3969,0.0,0.8,0,-0.00056339
4261,1,677889, 4,0.7051,549589,0.004830592,0.9886,0.21667,601242,20311,14566,1781,10494,234,2333,26928,497830,12823, 9651,1482,8300,178,1779,17546,189221,154095,167226,129464,37926,103076,236512,163641,191697,193009,154095,189221,116270,102576,178325,214105,1,0,164516,148657,0.5253,0.4946,0.6,1.0,0,-0.08577391
4261,2,684470, 4,0.7051,560496,0.004830592,0.9886,0.08213,627022, 4804,12043,5512, 6174,173,2097,26645,519674, 3728, 8005,4121,5036,154,1586,18192,168311,181391,153499,142949,27267,120239,198534,197032,155375,224515,181391,168311,131594, 90383,210774,176955,1,0,140597,173225,0.4480,0.4190,0.4,1.0,0,-0.08577391
4262,1,678494, 4,0.8107,550921,0.003942426,0.9781,0.09589,600406,20741,15170,1751,10883,208,2384,26951,498009,13183,10190,1422,8676,165,1795,17481,197101,150510,174976,127773,38371,101303,247233,158927,201176,189335,150510,197101,114538,106674,174131,224205,1,0,171771,145570,0.5413,0.5087,0.8,1.0,0,-0.09124797
